GSS_CODE,score
E05000405,0.00235194
E05000414,0.00235194
E05000401,0.00235194
E05000400,0.00235194
E05000402,0.00235194
E05000406,0.00235194
E05000404,0.00235194
E05000413,0.00235194
E05000410,0.00235194
E05000412,0.00235194
E05000408,0.002804188
E05000403,0.00145092
E05000409,0.00235194
E05000407,0.00235194
E05000411,0.00235194
E05000415,0.001910185
E05000150,0.004504057
E05000162,0.004504057
E05000151,0.005502729
E05000167,0.005502729
E05000156,0.004504057
E05000159,0.005502729
E05000160,0.004504057
E05000155,0.004504057
E05000153,0.005502729
E05000149,0.005502729
E05000168,0.005502729
E05000148,0.005502729
E05000158,0.005502729
E05000157,0.004504057
E05000152,0.004970067
E05000154,0.004504057
E05000163,0.004504057
E05000161,0.005502729
E05000147,0.004504057
E05000169,0.004504057
E05000165,0.005502729
E05000166,0.005502729
E05000164,0.004504057
E05000146,0.005502729
E05000117,0.003150789
E05000119,0.004504057
E05000108,0.003150789
E05000110,0.003713912
E05000107,0.004504057
E05000127,0.004504057
E05000112,0.004504057
E05000120,0.004504057
E05000118,0.003150789
E05000126,0.004504057
E05000109,0.003150789
E05000106,0.003150789
E05000124,0.003150789
E05000116,0.004504057
E05000123,0.004504057
E05000113,0.004504057
E05000125,0.003150789
E05000111,0.003713912
E05000121,0.003940676
E05000122,0.003713912
E05000115,0.003713912
E05000114,0.003713912
E05000346,0.001459176
E05000353,0.002457848
E05000350,0.0014901
E05000364,0.0014901
E05000357,0.0014901
E05000356,0.0014901
E05000363,0.001617239
E05000347,0.004569032
E05000348,0.003672563
E05000352,0.001991838
E05000354,0.001991838
E05000351,0.001459176
E05000359,0.001459176
E05000361,0.0014901
E05000355,0.001617239
E05000360,0.0014901
E05000362,0.002615911
E05000358,0.0014901
E05000349,0.004569032
E05000365,0.004920558
E05000186,0.00230506
E05000190,0.0014901
E05000185,0.004812726
E05000172,0.003201528
E05000177,0.004812726
E05000183,0.004939865
E05000182,0.003328667
E05000175,0.00679919
E05000189,0.0014901
E05000176,0.002432199
E05000192,0.003328667
E05000181,0.003201528
E05000184,0.003553054
E05000180,0.004812726
E05000171,0.005282595
E05000178,0.005282595
E05000187,0.006009632
E05000174,0.005282595
E05000173,0.005282595
E05000188,0.00609891
E05000191,0.004306576
E05000170,0.005908979
E05000179,0.00610854
E05000323,0.000964913
E05000318,0.001394944
E05000321,0.001394944
E05000308,0.001082149
E05000306,0.001277708
E05000319,0.000964913
E05000316,0.001718962
E05000317,0.001376616
E05000311,0.000964913
E05000320,0.000964913
E05000309,0.000964913
E05000322,0.000964913
E05000312,0.000964913
E05000307,0.000964913
E05000313,0.000964913
E05000314,0.000964913
E05000310,0.000964913
E05000315,0.000964913
E05000331,0.001459176
E05000330,0.002386568
E05000342,0.0014901
E05000345,0.0014901
E05000341,0.0014901
E05000326,0.0014901
E05000340,0.003201528
E05000332,0.003201528
E05000333,0.003201528
E05000343,0.004012011
E05000335,0.003559763
E05000338,0.004812726
E05000334,0.004012011
E05000329,0.004012011
E05000336,0.003559763
E05000337,0.0014901
E05000325,0.0014901
E05000328,0.003201528
E05000339,0.003201528
E05000324,0.003201528
E05000344,0.003201528
E05000327,0.004012011
E05000302,0.004012011
E05000289,0.0044612
E05000297,0.003978028
E05000298,0.003559763
E05000288,0.004812726
E05000292,0.003978028
E05000296,0.004360478
E05000290,0.003978028
E05000303,0.004213019
E05000286,0.005113539
E05000300,0.004012011
E05000301,0.004012011
E05000305,0.004012011
E05000291,0.003518763
E05000293,0.004008952
E05000295,0.004360478
E05000304,0.004008952
E05000285,0.004703208
E05000294,0.005045554
E05000299,0.004703208
E05000287,0.005144462
E05000096,0.004812726
E05000104,0.005624941
E05000097,0.005497802
E05000100,0.00572385
E05000103,0.005981401
E05000086,0.00559671
E05000090,0.00559671
E05000101,0.004812726
E05000085,0.00572385
E05000092,0.006251324
E05000091,0.00610854
E05000105,0.006350233
E05000098,0.00545673
E05000087,0.006251324
E05000094,0.005114204
E05000102,0.00572385
E05000093,0.005497802
E05000089,0.00610854
E05000088,0.00610854
E05000095,0.006350233
E05000099,0.005144462
E05000060,0.004106611
E05000056,0.004106611
E05000062,0.00610854
E05000053,0.00610854
E05000046,0.005529153
E05000045,0.006350233
E05000052,0.00610854
E05000051,0.006695985
E05000049,0.006695985
E05000050,0.005113539
E05000057,0.005529153
E05000054,0.005144462
E05000059,0.004967665
E05000058,0.004821195
E05000063,0.006243737
E05000047,0.006243737
E05000043,0.00528046
E05000048,0.004821195
E05000044,0.0045968
E05000055,0.006510329
E05000061,0.005696074
E05000431,0.005502729
E05000428,0.005048603
E05000432,0.005048603
E05000424,0.005959699
E05000433,0.002957902
E05000430,0.004546199
E05000418,0.002957902
E05000417,0.002926978
E05000435,0.001595719
E05000420,0.002430234
E05000421,0.001884635
E05000425,0.00244822
E05000426,0.001801075
E05000436,0.002430234
E05000422,0.005427037
E05000434,0.003162672
E05000423,0.002045544
E05000416,0.002071936
E05000419,0.00244822
E05000429,0.00244822
E05000427,0.002071936
E05000538,0.003607759
E05000548,0.002654399
E05000554,0.002311496
E05000551,0.001712955
E05000539,0.001712955
E05000547,0.001585816
E05000535,0.001689487
E05000534,0.001765256
E05000553,0.002045544
E05000545,0.002316405
E05000546,0.001689487
E05000544,0.001689487
E05000541,0.001689487
E05000540,0.001689487
E05000543,0.002654399
E05000550,0.002654399
E05000536,0.002473725
E05000542,0.002654399
E05000549,0.002269709
E05000552,0.002269709
E05000537,0.001689487
E05000437,0.003150789
E05000453,0.002316405
E05000442,0.003150789
E05000454,0.003150789
E05000438,0.002579898
E05000452,0.003366066
E05000444,0.003724996
E05000450,0.003268025
E05000451,0.001610149
E05000440,0.003268025
E05000441,0.001585816
E05000446,0.001585816
E05000448,0.001344123
E05000439,0.001856678
E05000449,0.002730168
E05000445,0.003940676
E05000447,0.00296316
E05000443,0.002269709
E05000224,0.002579898
E05000217,0.003831149
E05000219,0.002765622
E05000227,0.00181347
E05000225,0.002213672
E05000230,0.001353011
E05000222,0.002028748
E05000220,0.003225281
E05000215,0.002674132
E05000223,0.002028748
E05000218,0.00236462
E05000216,0.001568289
E05000229,0.00181347
E05000226,0
E05000221,0.000117237
E05000228,0
E05000214,0
E05000078,0.003713912
E05000066,0.001691969
E05000072,0.003211509
E05000083,0.003211509
E05000081,0.00068036
E05000071,0.000563124
E05000079,0.000563124
E05000075,0.000563124
E05000065,0.000563124
E05000084,0.000563124
E05000076,0.00068036
E05000074,0.000519026
E05000067,0.00181347
E05000073,0.001353011
E05000069,0.00068036
E05000082,0.000563124
E05000068,0.000563124
E05000080,0.000563124
E05000064,0.000563124
E05000070,0.000563124
E05000077,0
E05000195,0.004469669
E05000213,0.004136324
E05000196,0.004469669
E05000202,0.003573201
E05000212,0.003709462
E05000205,0.004758712
E05000197,0.003709462
E05000204,0.002781742
E05000200,0.00275824
E05000203,0.002510881
E05000206,0.003321364
E05000198,0.002309052
E05000193,0.005843584
E05000209,0.006259198
E05000208,0.00448785
E05000201,0.004136324
E05000194,0.003321364
E05000210,0.00275824
E05000207,0.003573201
E05000211,0.00275824
E05000199,0.002309052
E05000604,0.002665068
E05000599,0.002449791
E05000600,0.002898979
E05000607,0.003709462
E05000593,0.002510881
E05000591,0.002449791
E05000603,0.002449791
E05000606,0.002449791
E05000596,0.00210706
E05000595,0.002898979
E05000608,0.002898979
E05000601,0.002898979
E05000609,0.002898979
E05000592,0.002898979
E05000597,0.002898979
E05000590,0.002449791
E05000602,0.002898979
E05000594,0.002898979
E05000598,0.002898979
E05000605,0.002449791
E05000515,0.002449791
E05000502,0.002898979
E05000510,0.002449791
E05000511,0.002898979
E05000503,0.002449791
E05000505,0.00210706
E05000495,0.002449791
E05000497,0.002449791
E05000506,0.001718962
E05000507,0.002665068
E05000501,0.002665068
E05000508,0.002449791
E05000514,0.002449791
E05000512,0.002449791
E05000513,0.002898979
E05000500,0.002898979
E05000499,0.002898979
E05000496,0.002898979
E05000504,0.002898979
E05000498,0.00210706
E05000509,0.002898979
E05000559,0.005502729
E05000560,0.004004033
E05000556,0.005502729
E05000562,0.005502729
E05000571,0.005502729
E05000557,0.005502729
E05000561,0.002854344
E05000572,0.00235194
E05000566,0.005502729
E05000567,0.004004033
E05000564,0.004464493
E05000558,0.005502729
E05000565,0.004004033
E05000563,0.002854344
E05000568,0.005502729
E05000570,0.005502729
E05000569,0.005502729
E05000555,0.005502729
E05000520,0.00145092
E05000530,0.001910185
E05000522,0.001910185
E05000523,0.002022762
E05000531,0.002068248
E05000519,0.001941109
E05000526,0.003430871
E05000524,0.003430871
E05000517,0.001941109
E05000525,0.002068248
E05000521,0.002457848
E05000518,0.002457848
E05000532,0.002488771
E05000533,0.002022762
E05000529,0.001941109
E05000527,0.002068248
E05000528,0.002068248
E05000516,0.002309941
E05000456,0.00235194
E05000458,0.005502729
E05000472,0.00235194
E05000474,0.00247908
E05000465,0.00235194
E05000473,0.00235194
E05000469,0.00235194
E05000459,0.00235194
E05000470,0.004004033
E05000468,0.004464493
E05000466,0.003405493
E05000455,0.004004033
E05000460,0.005502729
E05000467,0.005502729
E05000461,0.004464493
E05000464,0.005502729
E05000462,0.00235194
E05000471,0.00235194
E05000463,0.005502729
E05000457,0.004004033
E05000621,0.003421517
E05000625,0.002525219
E05000627,0.002966973
E05000628,0.002309941
E05000629,0.002309941
E05000613,0.002525219
E05000616,0.003865952
E05000626,0.002720772
E05000624,0.003419222
E05000612,0.002966973
E05000618,0.001613705
E05000615,0.004833325
E05000611,0.003947659
E05000610,0.002625314
E05000614,0.002525219
E05000619,0.001946293
E05000617,0.002857807
E05000622,0.002857807
E05000620,0.00371126
E05000623,0.002857807
E05000259,0.002525219
E05000257,0.002525219
E05000262,0.002525219
E05000260,0.002857807
E05000254,0.003809098
E05000261,0.004624058
E05000256,0.004624058
E05000252,0.004956646
E05000251,0.005305248
E05000265,0.005566248
E05000263,0.004521854
E05000253,0.004306576
E05000264,0.002525219
E05000255,0.003424407
E05000258,0.003809098
E05000250,0.004956646
E05000387,0.00371126
E05000391,0.004956646
E05000392,0.004854443
E05000389,0.005781526
E05000396,0.004141686
E05000399,0.00371126
E05000397,0.00371126
E05000383,0.00371126
E05000382,0.004141686
E05000394,0.003957974
E05000393,0.003957974
E05000385,0.004854443
E05000398,0.004854443
E05000388,0.004956646
E05000386,0.004141686
E05000395,0.003143014
E05000390,0.00371126
E05000384,0.003957974
E05000644,0.00298345
E05000638,0.004075211
E05000637,0.002712588
E05000636,0.003260251
E05000633,0.00371126
E05000646,0.002071936
E05000649,0.00298345
E05000635,0.006114114
E05000632,0.005156556
E05000643,0.006844943
E05000630,0.006346942
E05000641,0.004346073
E05000642,0.005664926
E05000631,0.003957974
E05000647,0.003178598
E05000645,0.00344946
E05000648,0.004854443
E05000639,0.004768457
E05000640,0.006114114
E05000634,0.005156556
E05000144,0.005898188
E05000137,0.005625572
E05000140,0.00579928
E05000129,0.002531202
E05000138,0.002531202
E05000143,0.004793222
E05000130,0.004841721
E05000131,0.003978261
E05000141,0.002873932
E05000132,0.005897985
E05000133,0.006445851
E05000134,0.006286287
E05000135,0.006230573
E05000139,0.005243348
E05000145,0.006445851
E05000128,0.006070141
E05000136,0.00529091
E05000142,0.003688892
E05000583,0.002681413
E05000575,0.003023758
E05000586,0.003408449
E05000585,0.002654399
E05000580,0.003023758
E05000574,0.002967195
E05000581,0.003408449
E05000573,0.003408449
E05000584,0.003408449
E05000582,0.003023758
E05000579,0.003366489
E05000578,0.003366489
E05000577,0.003408449
E05000576,0.003382347
E05000589,0.002967195
E05000587,0.002654399
E05000588,0.002967195
E05000370,0.003275721
E05000368,0.003529073
E05000379,0.003471596
E05000375,0.005243348
E05000372,0.004019694
E05000373,0.003518996
E05000381,0.005645137
E05000367,0.003275721
E05000380,0.003471596
E05000369,0.003570505
E05000366,0.003930862
E05000378,0.005243348
E05000376,0.006599082
E05000371,0.004830177
E05000374,0.006728255
E05000377,0.003570505
E05000239,0.002746801
E05000231,0.003619938
E05000236,0.003471596
E05000245,0.003751179
E05000249,0.003239349
E05000235,0.00362404
E05000247,0.002819224
E05000238,0.003382347
E05000242,0.003382347
E05000244,0.003619938
E05000232,0.002819224
E05000241,0.002997657
E05000240,0.003471596
E05000248,0.00362404
E05000237,0.00362404
E05000233,0.002997657
E05000234,0.003539582
E05000243,0.003861631
E05000246,0.003268412
E05000272,0.007189604
E05000271,0.00340466
E05000270,0.006243737
E05000267,0.006259198
E05000269,0.006268601
E05000279,0.005372521
E05000274,0.005665151
E05000273,0.004912867
E05000266,0.005665151
E05000275,0.004580279
E05000284,0.006228275
E05000277,0.00340466
E05000278,0.00340466
E05000280,0.003967784
E05000282,0.003765319
E05000281,0.003166433
E05000283,0.003976916
E05000268,0.00328367
E05000276,0.002510881
E05000491,0.003023758
E05000477,0.003023758
E05000475,0.003239349
E05000482,0.003366489
E05000492,0.002896619
E05000478,0.003023758
E05000479,0.003366489
E05000490,0.002896619
E05000494,0.002896619
E05000489,0.002654926
E05000484,0.002997657
E05000476,0.002997657
E05000480,0.003239349
E05000486,0.00210706
E05000485,0.00210706
E05000481,0.002449791
E05000493,0.003446845
E05000483,0.002449791
E05000488,0.002449791
E05000487,0.003446845
E05000032,0.002997657
E05000039,0.002322338
E05000038,0.002322338
E05000041,0.001394944
E05000026,0.002997657
E05000035,0.002665068
E05000031,0.002997657
E05000033,0.002322338
E05000036,0.002997657
E05000028,0.00210706
E05000027,0.001764715
E05000040,0.00210706
E05000034,0.001082149
E05000042,0.001836199
E05000030,0.001082149
E05000029,0.001718962
E05000037,0.00210706
E05000010,0.002473725
E05000018,0.002531202
E05000017,0.002932991
E05000015,0.002932991
E05000019,0.003036849
E05000023,0.002654399
E05000005,0.002654399
E05000022,0.002071936
E05000024,0.002071936
E05000013,0.002473725
E05000006,0.003036849
E05000011,0.002473725
E05000003,0.002473725
E05000001,0.002473725
E05000016,0.002473725
E05000007,0.002654399
E05000004,0.002654399
E05000025,0.003036849
E05000014,0.003036849
E05000020,0.003036849
E05000002,0.003036849
E05000008,0.003036849
E05000012,0.002473725
E05000021,0.003036849
E05000009,0.002654399
